configuration_id,task_id,audit_snapshot,audit_outcome,axioms,axiom_list_complete
opencode_sol_low,121,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,123,retained_axiom_audit,clean,Quot.sound|propext,True
opencode_sol_low,124,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,125,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,131,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,133,retained_axiom_audit,clean,propext,False
opencode_sol_low,135,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,137,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,139,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,141,retained_axiom_audit,clean,propext,False
opencode_sol_low,142,retained_axiom_audit,clean,Quot.sound|propext,True
opencode_sol_low,143,retained_axiom_audit,clean,propext,True
opencode_sol_low,144,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,146,retained_axiom_audit,clean,propext,False
opencode_sol_low,148,retained_axiom_audit,clean,Quot.sound|propext,True
opencode_sol_low,149,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
opencode_sol_low,150,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,152,retained_axiom_audit,forbidden_dependency,Lean.ofReduceBool|Lean.trustCompiler|propext,False
opencode_sol_low,154,retained_axiom_audit,clean,propext,True
opencode_sol_low,156,retained_axiom_audit,clean,Quot.sound|propext,True
opencode_sol_low,158,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,160,retained_axiom_audit,clean,Quot.sound|propext,True
opencode_sol_low,161,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,163,retained_axiom_audit,clean,Quot.sound|propext,True
opencode_sol_low,168,retained_axiom_audit,clean,Quot.sound|propext,True
opencode_sol_low,169,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,171,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,178,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,194,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,222,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,245,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,246,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,247,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,249,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,250,retained_axiom_audit,clean,Quot.sound|propext,True
opencode_sol_low,271,retained_axiom_audit,clean,,False
opencode_sol_low,272,retained_axiom_audit,forbidden_dependency,Quot.sound|propext|sorryAx,True
opencode_sol_low,275,retained_axiom_audit,forbidden_dependency,sorryAx,True
opencode_sol_low,356,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,359,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,378,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,381,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,392,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,396,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,445,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,446,retained_axiom_audit,clean,Quot.sound|propext,True
opencode_sol_low,450,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,451,retained_axiom_audit,clean,Quot.sound,True
opencode_sol_low,452,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,454,retained_axiom_audit,forbidden_dependency,Classical.choice|Quot.sound|propext|sorryAx,True
opencode_sol_low,455,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,456,retained_axiom_audit,clean,,False
opencode_sol_low,457,retained_axiom_audit,forbidden_dependency,Classical.choice|Quot.sound|propext|sorryAx,True
opencode_sol_low,458,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,459,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,460,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,466,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,467,retained_axiom_audit,clean,Quot.sound|propext,True
opencode_sol_low,468,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,469,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,471,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,472,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
opencode_sol_low,473,retained_axiom_audit,clean,Classical.choice|Quot.sound|propext,True
